mode,sample_id,family,question,strict_successes_5,answer_successes_5,strict_unstable,answer_unstable,strict_pairwise_disagreement,answer_pairwise_disagreement,provider_errors,timeouts
medium,obviousbench.format.en.v0.public.000010,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000012,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000014,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000016,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000018,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000020,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000022,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000024,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000026,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000028,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000030,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000032,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000034,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000036,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000038,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000040,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000042,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000044,format_compliance,"Return a JSON object with one key, ""answer"", whose value is ""3"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000046,format_compliance,"Return a JSON object with exactly one key, ""answer"", whose value is ""blue"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000047,format_compliance,"Return a JSON object with exactly one key, ""answer"", whose value is ""17"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000048,format_compliance,"Return a JSON object with exactly one key, ""answer"", whose value is ""cat"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000049,format_compliance,"Return a JSON object with exactly one key, ""answer"", whose value is ""north"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000050,format_compliance,"Return a JSON object with exactly one key, ""answer"", whose value is ""true"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.format.en.v0.public.000055,format_compliance,The first instruction says output TRUE. The final instruction says output FALSE. Output only the final requested boolean.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000001,negation,Which word does not contain the letter e?  A. tree B. stone C. cat D. green,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000003,negation,Which item is not a fruit?  A. apple B. banana C. carrot D. pear,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000005,negation,Which word does not contain the letter e?  A. tree B. stone C. cat D. green,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000006,negation,Which number is not even?  A. 4 B. 8 C. 11 D. 20,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000007,negation,Which item is not a fruit?  A. apple B. banana C. carrot D. pear,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000008,negation,Which word is not lowercase?  A. cat B. dog C. USA D. sun,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000009,negation,Which word does not contain the letter e?  A. tree B. stone C. cat D. green,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000010,negation,Which number is not even?  A. 4 B. 8 C. 11 D. 20,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000012,negation,Which word is not lowercase?  A. cat B. dog C. USA D. sun,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000015,negation,Which item is not a fruit?  A. apple B. banana C. carrot D. pear,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000016,negation,Which word is not lowercase?  A. cat B. dog C. USA D. sun,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000017,negation,Which word does not contain the letter e?  A. tree B. stone C. cat D. green,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000018,negation,Which number is not even?  A. 4 B. 8 C. 11 D. 20,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000019,negation,Which item is not a fruit?  A. apple B. banana C. carrot D. pear,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000020,negation,Which word is not lowercase?  A. cat B. dog C. USA D. sun,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000021,negation,Which word does not contain the letter e?  A. tree B. stone C. cat D. green,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000022,negation,Which number is not even?  A. 4 B. 8 C. 11 D. 20,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000023,negation,Which item is not a fruit?  A. apple B. banana C. carrot D. pear,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000024,negation,Which word is not lowercase?  A. cat B. dog C. USA D. sun,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000026,negation,Which word does not contain the letter a?  A. apple B. chair C. stone D. table,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000027,negation,Which number is not odd?  A. 3 B. 7 C. 10 D. 15,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000029,negation,Which word is not lowercase?  A. river B. cloud C. NASA D. paper,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000030,negation,Which animal does not have legs?  A. dog B. horse C. snake D. cat,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000031,negation,"Choose the word without the letter e: peach, melon, plum, cherry.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000032,negation,"Choose the item that is not made of metal: spoon, nail, paper, coin.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000033,negation,"Choose the shape that does not have corners: square, triangle, circle, rectangle.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000034,negation,"Choose the month that is not in winter in the northern hemisphere: January, July, February, December.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.negation.en.v0.public.000035,negation,"Choose the number that is not greater than 10: 14, 22, 9, 18.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000004,ordering,"Sort these items alphabetically: d, a, c, b.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000005,ordering,"Sort these items alphabetically: red, blue, green.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000006,ordering,"Sort these items alphabetically: pear, apple, banana.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000007,ordering,"Sort these items alphabetically: cat, car, cap.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000008,ordering,"Sort these items alphabetically: delta, alpha, charlie, bravo.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000009,ordering,"Sort these items alphabetically: d, a, c, b.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000010,ordering,"Sort these items alphabetically: red, blue, green.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000012,ordering,"Sort these items alphabetically: cat, car, cap.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000013,ordering,"Sort these items alphabetically: delta, alpha, charlie, bravo.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000016,ordering,"Sort these items alphabetically: pear, apple, banana.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000017,ordering,"Sort these items alphabetically: cat, car, cap.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000020,ordering,"Sort these items alphabetically: red, blue, green.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000021,ordering,"Sort these items alphabetically: pear, apple, banana.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000023,ordering,"Sort these items alphabetically: delta, alpha, charlie, bravo.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000025,ordering,"Sort these items alphabetically: red, blue, green.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000029,ordering,"Sort these items alphabetically: d, a, c, b.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000035,ordering,"Sort these items alphabetically: red, blue, green.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000036,ordering,"Sort these items alphabetically: pear, apple, banana.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000037,ordering,"Sort these items alphabetically: cat, car, cap.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000043,ordering,"Sort these items alphabetically: delta, alpha, charlie, bravo.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000045,ordering,"Sort these items alphabetically: red, blue, green.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000046,ordering,"Sort these numbers from smallest to largest: 7, 2, 10, 1.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000047,ordering,"Sort these numbers from smallest to largest: 3.1, 3.01, 3.2.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000048,ordering,"Sort these numbers from smallest to largest: -1, 4, 0, -3.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000049,ordering,"Sort these numbers from smallest to largest: 12, 2, 21, 1.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000050,ordering,"Sort these numbers from smallest to largest: 5.5, 5.05, 5.15.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000051,ordering,"Sort these words alphabetically: plum, apple, pear, banana.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.ordering.en.v0.public.000055,ordering,"Sort these words alphabetically: blue, black, brown, beige.",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000002,spelling_transform,Write strawberry without the letter e.,2,2,1,1,0.6,0.6,0,0
medium,obviousbench.spell.en.v0.public.000004,spelling_transform,Spell necessary backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000005,spelling_transform,Write necessary without the letter e.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000006,spelling_transform,Replace every a in necessary with @.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000007,spelling_transform,Spell sentence backwards.,2,2,1,1,0.6,0.6,0,0
medium,obviousbench.spell.en.v0.public.000008,spelling_transform,"Write the word ""sentence"" after deleting every letter ""e"".",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000009,spelling_transform,Spell banana backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000010,spelling_transform,Replace every a in banana with @.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000011,spelling_transform,Spell cab backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000012,spelling_transform,Replace every a in cab with @.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000014,spelling_transform,Write planet without the letter e.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000015,spelling_transform,Replace every a in planet with @.,4,4,1,1,0.4,0.4,0,0
medium,obviousbench.spell.en.v0.public.000017,spelling_transform,Write orange without the letter e.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000018,spelling_transform,Replace every a in orange with @.,0,0,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000019,spelling_transform,Spell committee backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000020,spelling_transform,Write committee without the letter e.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000021,spelling_transform,Spell parallel backwards.,4,4,1,1,0.4,0.4,0,0
medium,obviousbench.spell.en.v0.public.000022,spelling_transform,Write parallel without the letter e.,1,1,1,1,0.4,0.4,0,0
medium,obviousbench.spell.en.v0.public.000023,spelling_transform,Replace every a in parallel with @.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000024,spelling_transform,Spell bookkeeper backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000025,spelling_transform,Write bookkeeper without the letter e.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000026,spelling_transform,Spell mississippi backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000027,spelling_transform,Spell reliability backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000028,spelling_transform,Write reliability without the letter e.,4,4,1,1,0.4,0.4,1,0
medium,obviousbench.spell.en.v0.public.000029,spelling_transform,Replace every a in reliability with @.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000030,spelling_transform,Spell planet backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000031,spelling_transform,Spell orange backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.spell.en.v0.public.000033,spelling_transform,Spell cabinet backwards.,5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000006,word_count,"How many comma-separated values are shown here: red, blue, green, yellow?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000007,word_count,"How many comma-separated values are shown here: A, B, C, D, E?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000008,word_count,"How many comma-separated values are shown here: cat, dog, bird?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000009,word_count,"How many comma-separated values are shown here: north, south, east, west?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000015,word_count,"How many comma-separated values are shown here: red, blue, green, yellow?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000016,word_count,"How many comma-separated values are shown here: A, B, C, D, E?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000017,word_count,"How many comma-separated values are shown here: cat, dog, bird?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000018,word_count,"How many comma-separated values are shown here: north, south, east, west?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000024,word_count,"How many comma-separated values are shown here: red, blue, green, yellow?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000025,word_count,"How many comma-separated values are shown here: A, B, C, D, E?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000026,word_count,"How many comma-separated values are shown here: cat, dog, bird?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000027,word_count,"How many comma-separated values are shown here: north, south, east, west?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000033,word_count,"How many comma-separated values are shown here: red, blue, green, yellow?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000034,word_count,"How many comma-separated values are shown here: A, B, C, D, E?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000035,word_count,"How many comma-separated values are shown here: cat, dog, bird?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000036,word_count,"How many comma-separated values are shown here: north, south, east, west?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000042,word_count,"How many comma-separated values are shown here: red, blue, green, yellow?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000043,word_count,"How many comma-separated values are shown here: A, B, C, D, E?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000044,word_count,"How many comma-separated values are shown here: cat, dog, bird?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000045,word_count,"How many comma-separated values are shown here: north, south, east, west?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000051,word_count,"How many comma-separated values are shown here: red, blue, green, yellow?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000052,word_count,"How many comma-separated values are shown here: A, B, C, D, E?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000053,word_count,"How many comma-separated values are shown here: cat, dog, bird?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000054,word_count,"How many comma-separated values are shown here: north, south, east, west?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000066,word_count,"How many comma-separated values are shown here: red, blue, green, yellow, purple?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000067,word_count,"How many comma-separated values are shown here: alpha, beta, gamma?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000068,word_count,"How many comma-separated values are shown here: north, south, east, west?",5,5,0,0,0.0,0.0,0,0
medium,obviousbench.word_count.en.v0.public.000070,word_count,"How many comma-separated values are shown here: Monday, Tuesday, Wednesday, Thursday?",4,4,1,1,0.4,0.4,1,0
none,obviousbench.arith.en.v0.public.000001,arithmetic,What is 3 + 8 - 3?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000002,arithmetic,What is 4 + 9 - 0?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000003,arithmetic,What is 5 + 10 - 1?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000004,arithmetic,What is 6 + 11 - 2?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000005,arithmetic,What is 7 + 12 - 3?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000006,arithmetic,What is 8 + 13 - 0?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000007,arithmetic,What is 9 + 14 - 1?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000008,arithmetic,What is 10 + 15 - 2?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000009,arithmetic,What is 11 + 16 - 3?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000010,arithmetic,What is 12 + 17 - 0?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000011,arithmetic,What is 13 + 18 - 1?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000012,arithmetic,What is 14 + 19 - 2?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000013,arithmetic,What is 15 + 20 - 3?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000014,arithmetic,What is 16 + 21 - 0?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000015,arithmetic,What is 17 + 22 - 1?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000016,arithmetic,What is 18 + 23 - 2?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000017,arithmetic,What is 19 + 24 - 3?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000018,arithmetic,What is 20 + 25 - 0?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000019,arithmetic,What is 21 + 26 - 1?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000020,arithmetic,What is 22 + 27 - 2?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000021,arithmetic,"Which is larger, 9.9 or 9.11?",5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000022,arithmetic,"Which is larger, 7.2 or 7.12?",5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000023,arithmetic,"Which is larger, 3.05 or 3.5?",5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000024,arithmetic,Convert 3 miles to kilometers using 1 mile = 1.609 km.,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000025,arithmetic,How many minutes are in 3.5 hours?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000026,arithmetic,What is 18 multiplied by 7?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000027,arithmetic,Convert 750 grams to kilograms.,5,5,0,0,0.0,0.0,0,0
none,obviousbench.arith.en.v0.public.000028,arithmetic,What is 42 + 29 - 11?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000007,character_count,How many o's are in google?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000008,character_count,How many r's are in raspberry?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000010,character_count,How many l's are in google?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000017,character_count,How many e's are in responsiveness?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000022,character_count,How many i's are in accessibility?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000025,character_count,How many p's are in pepper?,3,3,1,1,0.6,0.6,0,0
none,obviousbench.char_count.en.v0.public.000026,character_count,How many c's are in successes?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000029,character_count,How many g's are in rearrangement?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000030,character_count,How many h's are in alphabetical?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000036,character_count,How many s's are in responsiveness?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000038,character_count,How many c's are in coconut?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000039,character_count,How many k's are in bookkeeping?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000040,character_count,How many a's are in alphabetical?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000046,character_count,How many t's are in accessibility?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000047,character_count,How many o's are in terracotta?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000050,character_count,How many a's are in terracotta?,1,1,1,1,0.4,0.4,0,0
none,obviousbench.char_count.en.v0.public.000053,character_count,How many e's are in rearrangement?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000054,character_count,How many g's are in bookkeeping?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000055,character_count,How many a's are in assesses?,1,1,1,1,0.4,0.4,0,0
none,obviousbench.char_count.en.v0.public.000056,character_count,How many u's are in coconut?,3,3,1,1,0.6,0.6,0,0
none,obviousbench.char_count.en.v0.public.000057,character_count,How many r's are in terracotta?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000059,character_count,How many v's are in responsiveness?,5,5,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000060,character_count,How many e's are in terracotta?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000062,character_count,How many p's are in responsiveness?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000068,character_count,How many r's are in rearrangement?,4,4,1,1,0.4,0.4,0,0
none,obviousbench.char_count.en.v0.public.000074,character_count,How many t's are in alphabetical?,1,1,1,1,0.4,0.4,0,0
none,obviousbench.char_count.en.v0.public.000075,character_count,How many u's are in successes?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.char_count.en.v0.public.000076,character_count,How many n's are in rearrangement?,0,0,0,0,0.0,0.0,0,0
none,obviousbench.constraint.en.v0.public.000003,constraint_awareness,"The mechanic is two blocks away. If I want my car's oil changed, should I walk there or drive the car there?  A. Walk there B. Drive the car there C. Take the bus there D. It is impossible",0,0,0,0,0.0,0.0,0,0
none,obviousbench.constraint.en.v0.public.000004,constraint_awareness,"The windshield repair garage is at the end of my street. If I want the chip in my car windshield repaired, should I walk there or drive the car there?  A. Walk there B. Drive the car there C. Skate there D. It is impossible",0,0,0,0,0.0,0.0,0,0
none,obviousbench.constraint.en.v0.public.000008,constraint_awareness,"The window tinting shop is 100m away. If I want the windows on my car tinted, should I walk there or drive the car there?  A. Walk there B. Drive the car there C. Bring only the appointment card D. It is impossible",5,5,0,0,0.0,0.0,0,0
none,obviousbench.constraint.en.v0.public.000009,constraint_awareness,"The car audio shop is one block away. If I want a new stereo installed in my car, should I walk there with my headphones or drive the car there?  A. Walk there with my headphones B. Drive the car there C. Bring only the stereo box D. It is impossible",5,5,0,0,0.0,0.0,0,0
none,obviousbench.constraint.en.v0.public.000010,constraint_awareness,"The motorcycle mechanic is one block away. If my motorcycle needs an oil change, should I walk there or ride the motorcycle there?  A. Walk there B. Ride the motorcycle there C. Take a bus D. It is impossible",0,0,0,0,0.0,0.0,0,0
none,obviousbench.constraint.en.v0.public.000013,constraint_awareness,"The bike shop is around the corner. If my bike needs a tune-up, should I walk there or ride the bike there?  A. Walk there B. Ride the bike there C. Drive a car there D. It is impossible",0,0,0,0,0.0,0.0,0,0
none,obviousbench.constraint.en.v0.public.000014,constraint_awareness,"The public bike pump is at the park entrance. If I need to inflate my bike tires, should I walk there without the bike or bring the bike?  A. Walk there without the bike B. Bring the bike C. Bring only a helmet D. It is impossible",5,5,0,0,0.0,0.0,0,0
