label,family,accuracy_pct,correct,samples,scored_samples,provider_errors,timeouts,failures,estimated_cost_usd
OpenAI GPT-5.4 no thinking,arithmetic,100.00,10,10,10,0,0,0,0.0018275
OpenAI GPT-5.4 no thinking,character_count,60.00,6,10,10,0,0,4,0.001555
OpenAI GPT-5.4 no thinking,constraint_awareness,100.00,10,10,10,0,0,0,0.0027875
OpenAI GPT-5.4 no thinking,format_compliance,100.00,10,10,10,0,0,0,0.0023875
OpenAI GPT-5.4 no thinking,negation,100.00,10,10,10,0,0,0,0.0018775
OpenAI GPT-5.4 no thinking,ordering,100.00,10,10,10,0,0,0,0.002895
OpenAI GPT-5.4 no thinking,spelling_transform,60.00,6,10,10,0,0,4,0.0018
OpenAI GPT-5.4 no thinking,word_count,100.00,10,10,10,0,0,0,0.00107
OpenAI GPT-5.5 low,arithmetic,100.00,10,10,10,0,0,0,0.009565
OpenAI GPT-5.5 low,character_count,100.00,10,10,10,0,0,0,0.01655
OpenAI GPT-5.5 low,constraint_awareness,100.00,10,10,10,0,0,0,0.017125
OpenAI GPT-5.5 low,format_compliance,100.00,10,10,10,0,0,0,0.008645
OpenAI GPT-5.5 low,negation,100.00,10,10,10,0,0,0,0.007415
OpenAI GPT-5.5 low,ordering,100.00,10,10,10,0,0,0,0.0132
OpenAI GPT-5.5 low,spelling_transform,100.00,10,10,10,0,0,0,0.01974
OpenAI GPT-5.5 low,word_count,100.00,10,10,10,0,0,0,0.004965
OpenAI GPT-5.5 no thinking,arithmetic,100.00,10,10,10,0,0,0,0.003655
OpenAI GPT-5.5 no thinking,character_count,70.00,7,10,10,0,0,3,0.00311
OpenAI GPT-5.5 no thinking,constraint_awareness,100.00,10,10,10,0,0,0,0.005575
OpenAI GPT-5.5 no thinking,format_compliance,100.00,10,10,10,0,0,0,0.004775
OpenAI GPT-5.5 no thinking,negation,100.00,10,10,10,0,0,0,0.003755
OpenAI GPT-5.5 no thinking,ordering,100.00,10,10,10,0,0,0,0.00579
OpenAI GPT-5.5 no thinking,spelling_transform,70.00,7,10,10,0,0,3,0.0036
OpenAI GPT-5.5 no thinking,word_count,100.00,10,10,10,0,0,0,0.00214
OpenAI GPT-OSS 20B,arithmetic,100.00,10,10,10,0,0,0,0.000111
OpenAI GPT-OSS 20B,character_count,100.00,10,10,10,0,0,0,0.000155
OpenAI GPT-OSS 20B,constraint_awareness,100.00,10,10,10,0,0,0,0.000284
OpenAI GPT-OSS 20B,format_compliance,100.00,10,10,10,0,0,0,0.000147
OpenAI GPT-OSS 20B,negation,100.00,10,10,10,0,0,0,0.000109
OpenAI GPT-OSS 20B,ordering,100.00,10,10,10,0,0,0,0.000113
OpenAI GPT-OSS 20B,spelling_transform,80.00,8,10,10,0,0,2,0.000331
OpenAI GPT-OSS 20B,word_count,100.00,10,10,10,0,0,0,0.000043
OpenAI: GPT-5.4 Nano low,arithmetic,100.00,10,10,10,0,0,0,0.00015055
OpenAI: GPT-5.4 Nano low,character_count,60.00,6,10,10,0,0,4,0.000399
OpenAI: GPT-5.4 Nano low,constraint_awareness,90.00,9,10,10,0,0,1,0.000526
OpenAI: GPT-5.4 Nano low,format_compliance,100.00,10,10,10,0,0,0,0.00017605
OpenAI: GPT-5.4 Nano low,negation,100.00,10,10,10,0,0,0,0.000208
OpenAI: GPT-5.4 Nano low,ordering,90.00,9,10,10,0,0,1,0.00023785
OpenAI: GPT-5.4 Nano low,spelling_transform,80.00,8,10,10,0,0,2,0.000849
OpenAI: GPT-5.4 Nano low,word_count,100.00,10,10,10,0,0,0,5.82e-05
OpenAI: gpt-oss-120b,arithmetic,90.00,9,10,10,0,0,1,0.000105
OpenAI: gpt-oss-120b,character_count,100.00,10,10,10,0,0,0,0.000113
OpenAI: gpt-oss-120b,constraint_awareness,100.00,10,10,10,0,0,0,0.000239
OpenAI: gpt-oss-120b,format_compliance,100.00,10,10,10,0,0,0,0.000148
OpenAI: gpt-oss-120b,negation,100.00,10,10,10,0,0,0,0.000101
OpenAI: gpt-oss-120b,ordering,100.00,10,10,10,0,0,0,0.000074
OpenAI: gpt-oss-120b,spelling_transform,90.00,9,10,10,0,0,1,0.000274
OpenAI: gpt-oss-120b,word_count,100.00,10,10,10,0,0,0,0.000098
OpenAI: gpt-oss-safeguard-20b,arithmetic,100.00,2,4,2,2,0,0,0.000051
OpenAI: gpt-oss-safeguard-20b,character_count,100.00,3,5,3,2,0,0,0.000146
OpenAI: gpt-oss-safeguard-20b,constraint_awareness,100.00,2,3,2,1,0,0,0.000122
OpenAI: gpt-oss-safeguard-20b,format_compliance,100.00,2,4,2,2,0,0,0.000054
OpenAI: gpt-oss-safeguard-20b,negation,100.00,3,4,3,1,0,0,0.000064
OpenAI: gpt-oss-safeguard-20b,ordering,100.00,3,4,3,1,0,0,0.000095
OpenAI: gpt-oss-safeguard-20b,spelling_transform,0.00,0,4,1,3,0,1,0.000124
OpenAI: gpt-oss-safeguard-20b,word_count,100.00,2,4,2,2,0,0,0.000052
Prime Intellect: INTELLECT-3,arithmetic,100.00,10,10,10,0,0,0,0.008076
Prime Intellect: INTELLECT-3,character_count,100.00,10,10,10,0,0,0,0.015417
Prime Intellect: INTELLECT-3,constraint_awareness,80.00,8,10,10,0,0,2,0.022565
Prime Intellect: INTELLECT-3,format_compliance,100.00,10,10,10,0,0,0,0.001879
Prime Intellect: INTELLECT-3,negation,100.00,10,10,10,0,0,0,0.004896
Prime Intellect: INTELLECT-3,ordering,100.00,10,10,10,0,0,0,0.010476
Prime Intellect: INTELLECT-3,spelling_transform,100.00,10,10,10,0,0,0,0.018557
Prime Intellect: INTELLECT-3,word_count,100.00,10,10,10,0,0,0,0.010152
Qwen2.5 72B Instruct,arithmetic,100.00,10,10,10,0,0,0,0.00015468
Qwen2.5 72B Instruct,character_count,40.00,4,10,10,0,0,6,0.00012784
Qwen2.5 72B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.00032552
Qwen2.5 72B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00018136
Qwen2.5 72B Instruct,negation,100.00,10,10,10,0,0,0,0.00017432
Qwen2.5 72B Instruct,ordering,100.00,10,10,10,0,0,0,0.00019264
Qwen2.5 72B Instruct,spelling_transform,20.00,2,10,10,0,0,8,0.00013328
Qwen2.5 72B Instruct,word_count,100.00,10,10,10,0,0,0,0.00015952
Qwen2.5 Coder 32B Instruct,arithmetic,,0,3,0,3,0,0,0.0
Qwen2.5 Coder 32B Instruct,character_count,,0,4,0,4,0,0,0.0
Qwen2.5 Coder 32B Instruct,constraint_awareness,,0,3,0,3,0,0,0.0
Qwen2.5 Coder 32B Instruct,format_compliance,,0,3,0,3,0,0,0.0
Qwen2.5 Coder 32B Instruct,negation,,0,3,0,3,0,0,0.0
Qwen2.5 Coder 32B Instruct,ordering,,0,3,0,3,0,0,0.0
Qwen2.5 Coder 32B Instruct,spelling_transform,,0,4,0,4,0,0,0.0
Qwen2.5 Coder 32B Instruct,word_count,,0,3,0,3,0,0,0.0
Qwen3 Next 80B A3B Instruct,arithmetic,100.00,10,10,10,0,0,0,7.607e-05
Qwen3 Next 80B A3B Instruct,character_count,60.00,6,10,10,0,0,4,4.746e-05
Qwen3 Next 80B A3B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,0.00013628
Qwen3 Next 80B A3B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00011294
Qwen3 Next 80B A3B Instruct,negation,100.00,10,10,10,0,0,0,5.788e-05
Qwen3 Next 80B A3B Instruct,ordering,90.00,9,10,10,0,0,1,0.00014466
Qwen3 Next 80B A3B Instruct,spelling_transform,60.00,6,10,10,0,0,4,7.002e-05
Qwen3 Next 80B A3B Instruct,word_count,100.00,10,10,10,0,0,0,5.428e-05
Qwen: Qwen Plus 0728,arithmetic,100.00,10,10,10,0,0,0,0.00012636
Qwen: Qwen Plus 0728,character_count,50.00,5,10,10,0,0,5,9.724e-05
Qwen: Qwen Plus 0728,constraint_awareness,100.00,10,10,10,0,0,0,0.00025558
Qwen: Qwen Plus 0728,format_compliance,100.00,10,10,10,0,0,0,0.00016094
Qwen: Qwen Plus 0728,negation,100.00,10,10,10,0,0,0,0.0001313
Qwen: Qwen Plus 0728,ordering,100.00,10,10,10,0,0,0,0.00018382
Qwen: Qwen Plus 0728,spelling_transform,30.00,3,10,10,0,0,7,0.00011206
Qwen: Qwen Plus 0728,word_count,100.00,10,10,10,0,0,0,0.00012012
Qwen: Qwen-Plus,arithmetic,100.00,10,10,10,0,0,0,0.00012558
Qwen: Qwen-Plus,character_count,50.00,5,10,10,0,0,5,9.724e-05
Qwen: Qwen-Plus,constraint_awareness,90.00,9,10,10,0,0,1,0.00022672
Qwen: Qwen-Plus,format_compliance,100.00,10,10,10,0,0,0,0.00016094
Qwen: Qwen-Plus,negation,100.00,10,10,10,0,0,0,0.0001313
Qwen: Qwen-Plus,ordering,100.00,10,10,10,0,0,0,0.00018382
Qwen: Qwen-Plus,spelling_transform,50.00,5,10,10,0,0,5,0.00010972
Qwen: Qwen-Plus,word_count,100.00,10,10,10,0,0,0,0.00012012
Qwen: Qwen2.5 7B Instruct,arithmetic,80.00,8,10,10,0,0,2,2.842e-05
Qwen: Qwen2.5 7B Instruct,character_count,30.00,3,10,10,0,0,7,2.416e-05
Qwen: Qwen2.5 7B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,4.408e-05
Qwen: Qwen2.5 7B Instruct,format_compliance,100.00,10,10,10,0,0,0,3.294e-05
Qwen: Qwen2.5 7B Instruct,negation,90.00,9,10,10,0,0,1,2.938e-05
Qwen: Qwen2.5 7B Instruct,ordering,80.00,8,10,10,0,0,2,3.586e-05
Qwen: Qwen2.5 7B Instruct,spelling_transform,30.00,3,10,10,0,0,7,2.642e-05
Qwen: Qwen2.5 7B Instruct,word_count,100.00,10,10,10,0,0,0,2.768e-05
Qwen: Qwen2.5 VL 72B Instruct,arithmetic,100.00,10,10,10,0,0,0,0.000147
Qwen: Qwen2.5 VL 72B Instruct,character_count,60.00,6,10,10,0,0,4,0.000111
Qwen: Qwen2.5 VL 72B Instruct,constraint_awareness,80.00,8,10,10,0,0,2,0.000243
Qwen: Qwen2.5 VL 72B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00018975
Qwen: Qwen2.5 VL 72B Instruct,negation,100.00,10,10,10,0,0,0,0.000156
Qwen: Qwen2.5 VL 72B Instruct,ordering,100.00,10,10,10,0,0,0,0.00021175
Qwen: Qwen2.5 VL 72B Instruct,spelling_transform,40.00,4,10,10,0,0,6,0.000138
Qwen: Qwen2.5 VL 72B Instruct,word_count,100.00,10,10,10,0,0,0,0.000055
Qwen: Qwen3 14B,arithmetic,100.00,10,10,10,0,0,0,0.000907
Qwen: Qwen3 14B,character_count,100.00,10,10,10,0,0,0,0.000746
Qwen: Qwen3 14B,constraint_awareness,80.00,8,10,10,0,0,2,0.001449
Qwen: Qwen3 14B,format_compliance,100.00,10,10,10,0,0,0,0.000724
Qwen: Qwen3 14B,negation,100.00,10,10,10,0,0,0,0.000521
Qwen: Qwen3 14B,ordering,100.00,10,10,10,0,0,0,0.000663
Qwen: Qwen3 14B,spelling_transform,100.00,10,10,10,0,0,0,0.000879
Qwen: Qwen3 14B,word_count,100.00,10,10,10,0,0,0,0.000548
Qwen: Qwen3 235B A22B,arithmetic,100.00,10,10,10,0,0,0,0.007013
Qwen: Qwen3 235B A22B,character_count,100.00,10,10,10,0,0,0,0.007196
Qwen: Qwen3 235B A22B,constraint_awareness,80.00,8,10,10,0,0,2,0.019091
Qwen: Qwen3 235B A22B,format_compliance,100.00,10,10,10,0,0,0,0.002825
Qwen: Qwen3 235B A22B,negation,100.00,10,10,10,0,0,0,0.004825
Qwen: Qwen3 235B A22B,ordering,100.00,10,10,10,0,0,0,0.007596
Qwen: Qwen3 235B A22B,spelling_transform,90.00,9,10,10,0,0,1,0.01463
Qwen: Qwen3 235B A22B,word_count,100.00,10,10,10,0,0,0,0.00663
Qwen: Qwen3 235B A22B Instruct 2507,arithmetic,100.00,10,10,10,0,0,0,0.00003
Qwen: Qwen3 235B A22B Instruct 2507,character_count,50.00,5,10,10,0,0,5,0.000026
Qwen: Qwen3 235B A22B Instruct 2507,constraint_awareness,100.00,10,10,10,0,0,0,0.000061
Qwen: Qwen3 235B A22B Instruct 2507,format_compliance,100.00,10,10,10,0,0,0,0.000037
Qwen: Qwen3 235B A22B Instruct 2507,negation,100.00,10,10,10,0,0,0,3.5312e-05
Qwen: Qwen3 235B A22B Instruct 2507,ordering,100.00,10,10,10,0,0,0,0.000039
Qwen: Qwen3 235B A22B Instruct 2507,spelling_transform,50.00,5,10,10,0,0,5,0.000026
Qwen: Qwen3 235B A22B Instruct 2507,word_count,100.00,10,10,10,0,0,0,0.000031
Qwen: Qwen3 235B A22B Thinking 2507,arithmetic,100.00,10,10,10,0,0,0,0.000279
Qwen: Qwen3 235B A22B Thinking 2507,character_count,100.00,10,10,10,0,0,0,0.001732
Qwen: Qwen3 235B A22B Thinking 2507,constraint_awareness,100.00,10,10,10,0,0,0,0.000439
Qwen: Qwen3 235B A22B Thinking 2507,format_compliance,100.00,10,10,10,0,0,0,0.000323
Qwen: Qwen3 235B A22B Thinking 2507,negation,100.00,10,10,10,0,0,0,0.000364
Qwen: Qwen3 235B A22B Thinking 2507,ordering,100.00,10,10,10,0,0,0,0.000877
Qwen: Qwen3 235B A22B Thinking 2507,spelling_transform,100.00,10,10,10,0,0,0,0.000703
Qwen: Qwen3 235B A22B Thinking 2507,word_count,100.00,10,10,10,0,0,0,0.000963
Qwen: Qwen3 30B A3B,arithmetic,100.00,10,10,10,0,0,0,0.001478
Qwen: Qwen3 30B A3B,character_count,100.00,10,10,10,0,0,0,0.001553
Qwen: Qwen3 30B A3B,constraint_awareness,80.00,8,10,10,0,0,2,0.002875
Qwen: Qwen3 30B A3B,format_compliance,100.00,10,10,10,0,0,0,0.000794
Qwen: Qwen3 30B A3B,negation,100.00,10,10,10,0,0,0,0.001189
Qwen: Qwen3 30B A3B,ordering,100.00,10,10,10,0,0,0,0.001369
Qwen: Qwen3 30B A3B,spelling_transform,100.00,10,10,10,0,0,0,0.002172
Qwen: Qwen3 30B A3B,word_count,100.00,10,10,10,0,0,0,0.001446
Qwen: Qwen3 30B A3B Instruct 2507,arithmetic,100.00,10,10,10,0,0,0,0.00002
Qwen: Qwen3 30B A3B Instruct 2507,character_count,20.00,2,10,10,0,0,8,0.000016
Qwen: Qwen3 30B A3B Instruct 2507,constraint_awareness,90.00,9,10,10,0,0,1,0.000046
Qwen: Qwen3 30B A3B Instruct 2507,format_compliance,100.00,10,10,10,0,0,0,0.000028
Qwen: Qwen3 30B A3B Instruct 2507,negation,100.00,10,10,10,0,0,0,0.00002
Qwen: Qwen3 30B A3B Instruct 2507,ordering,100.00,10,10,10,0,0,0,0.000033
Qwen: Qwen3 30B A3B Instruct 2507,spelling_transform,20.00,2,10,10,0,0,8,0.000019
Qwen: Qwen3 30B A3B Instruct 2507,word_count,100.00,10,10,10,0,0,0,0.000018
Qwen: Qwen3 30B A3B Thinking 2507,arithmetic,100.00,10,10,10,0,0,0,0.001276
Qwen: Qwen3 30B A3B Thinking 2507,character_count,100.00,10,10,10,0,0,0,0.002445
Qwen: Qwen3 30B A3B Thinking 2507,constraint_awareness,90.00,9,10,10,0,0,1,0.005045
Qwen: Qwen3 30B A3B Thinking 2507,format_compliance,100.00,10,10,10,0,0,0,0.001366
Qwen: Qwen3 30B A3B Thinking 2507,negation,100.00,10,10,10,0,0,0,0.000902
Qwen: Qwen3 30B A3B Thinking 2507,ordering,100.00,10,10,10,0,0,0,0.001451
Qwen: Qwen3 30B A3B Thinking 2507,spelling_transform,100.00,10,10,10,0,0,0,0.007905
Qwen: Qwen3 30B A3B Thinking 2507,word_count,100.00,10,10,10,0,0,0,0.001931
Qwen: Qwen3 32B,arithmetic,100.00,10,10,10,0,0,0,0.000901
Qwen: Qwen3 32B,character_count,100.00,10,10,10,0,0,0,0.001081
Qwen: Qwen3 32B,constraint_awareness,80.00,8,10,10,0,0,2,0.001168
Qwen: Qwen3 32B,format_compliance,100.00,10,10,10,0,0,0,0.000702
Qwen: Qwen3 32B,negation,100.00,10,10,10,0,0,0,0.000718
Qwen: Qwen3 32B,ordering,100.00,10,10,10,0,0,0,0.000737
Qwen: Qwen3 32B,spelling_transform,60.00,6,10,10,0,0,4,0.001492
Qwen: Qwen3 32B,word_count,100.00,10,10,10,0,0,0,0.000751
Qwen: Qwen3 8B,arithmetic,80.00,8,10,10,0,0,2,4.765e-05
Qwen: Qwen3 8B,character_count,20.00,2,10,10,0,0,8,3.72e-05
Qwen: Qwen3 8B,constraint_awareness,90.00,9,10,10,0,0,1,0.002983
Qwen: Qwen3 8B,format_compliance,100.00,10,10,10,0,0,0,0.001041
Qwen: Qwen3 8B,negation,100.00,10,10,10,0,0,0,0.000616
Qwen: Qwen3 8B,ordering,100.00,10,10,10,0,0,0,0.000799
Qwen: Qwen3 8B,spelling_transform,100.00,10,10,10,0,0,0,0.001681
Qwen: Qwen3 8B,word_count,100.00,10,10,10,0,0,0,4.16e-05
Qwen: Qwen3 Coder 30B A3B Instruct,arithmetic,100.00,10,10,10,0,0,0,3.615e-05
Qwen: Qwen3 Coder 30B A3B Instruct,character_count,30.00,3,10,10,0,0,7,4.028e-05
Qwen: Qwen3 Coder 30B A3B Instruct,constraint_awareness,70.00,7,10,10,0,0,3,8.729e-05
Qwen: Qwen3 Coder 30B A3B Instruct,format_compliance,100.00,10,10,10,0,0,0,4.699e-05
Qwen: Qwen3 Coder 30B A3B Instruct,negation,100.00,10,10,10,0,0,0,3.601e-05
Qwen: Qwen3 Coder 30B A3B Instruct,ordering,90.00,9,10,10,0,0,1,5.549e-05
Qwen: Qwen3 Coder 30B A3B Instruct,spelling_transform,20.00,2,10,10,0,0,8,4.742e-05
Qwen: Qwen3 Coder 30B A3B Instruct,word_count,20.00,2,10,10,0,0,8,2.31e-05
Qwen: Qwen3 Coder 480B A35B,arithmetic,100.00,10,10,10,0,0,0,0.000131
Qwen: Qwen3 Coder 480B A35B,character_count,40.00,4,10,10,0,0,6,0.000086
Qwen: Qwen3 Coder 480B A35B,constraint_awareness,90.00,9,10,10,0,0,1,0.000271
Qwen: Qwen3 Coder 480B A35B,format_compliance,100.00,10,10,10,0,0,0,0.000187
Qwen: Qwen3 Coder 480B A35B,negation,90.00,9,10,10,0,0,1,0.000103
Qwen: Qwen3 Coder 480B A35B,ordering,100.00,10,10,10,0,0,0,0.00025
Qwen: Qwen3 Coder 480B A35B,spelling_transform,60.00,6,10,10,0,0,4,0.000113
Qwen: Qwen3 Coder 480B A35B,word_count,100.00,10,10,10,0,0,0,0.00009
Qwen: Qwen3 Coder Flash,arithmetic,100.00,10,10,10,0,0,0,0.000107835
Qwen: Qwen3 Coder Flash,character_count,30.00,3,10,10,0,0,7,7.683e-05
Qwen: Qwen3 Coder Flash,constraint_awareness,80.00,8,10,10,0,0,2,0.00049764
Qwen: Qwen3 Coder Flash,format_compliance,100.00,10,10,10,0,0,0,0.000144495
Qwen: Qwen3 Coder Flash,negation,100.00,10,10,10,0,0,0,0.000102765
Qwen: Qwen3 Coder Flash,ordering,90.00,9,10,10,0,0,1,0.000175305
Qwen: Qwen3 Coder Flash,spelling_transform,20.00,2,10,10,0,0,8,0.001732185
Qwen: Qwen3 Coder Flash,word_count,30.00,3,10,10,0,0,7,9.399e-05
Qwen: Qwen3 Coder Next,arithmetic,100.00,10,10,10,0,0,0,7.523e-05
Qwen: Qwen3 Coder Next,character_count,50.00,5,10,10,0,0,5,5.384e-05
Qwen: Qwen3 Coder Next,constraint_awareness,90.00,9,10,10,0,0,1,0.00011262
Qwen: Qwen3 Coder Next,format_compliance,100.00,10,10,10,0,0,0,0.00010476
Qwen: Qwen3 Coder Next,negation,100.00,10,10,10,0,0,0,6.872e-05
Qwen: Qwen3 Coder Next,ordering,100.00,10,10,10,0,0,0,0.00012854
Qwen: Qwen3 Coder Next,spelling_transform,90.00,9,10,10,0,0,1,6.758e-05
Qwen: Qwen3 Coder Next,word_count,100.00,10,10,10,0,0,0,6.352e-05
Qwen: Qwen3 Coder Plus,arithmetic,100.00,10,10,10,0,0,0,0.00043095
Qwen: Qwen3 Coder Plus,character_count,30.00,3,10,10,0,0,7,0.00028535
Qwen: Qwen3 Coder Plus,constraint_awareness,100.00,10,10,10,0,0,0,0.0006188
Qwen: Qwen3 Coder Plus,format_compliance,100.00,10,10,10,0,0,0,0.00057915
Qwen: Qwen3 Coder Plus,negation,100.00,10,10,10,0,0,0,0.00034255
Qwen: Qwen3 Coder Plus,ordering,100.00,10,10,10,0,0,0,0.00057785
Qwen: Qwen3 Coder Plus,spelling_transform,60.00,6,10,10,0,0,4,0.0003107
Qwen: Qwen3 Coder Plus,word_count,90.00,9,10,10,0,0,1,0.0001573
Qwen: Qwen3 Max,arithmetic,100.00,3,9,3,6,0,0,0.00013104
Qwen: Qwen3 Max,character_count,33.33,1,9,3,6,0,2,9.204e-05
Qwen: Qwen3 Max,constraint_awareness,50.00,1,7,2,5,0,1,0.00013572
Qwen: Qwen3 Max,format_compliance,100.00,2,9,2,7,0,0,0.00012012
Qwen: Qwen3 Max,negation,100.00,2,8,2,6,0,0,7.8e-05
Qwen: Qwen3 Max,ordering,100.00,2,8,2,6,0,0,0.00016302
Qwen: Qwen3 Max,spelling_transform,33.33,1,8,3,5,0,2,0.00012012
Qwen: Qwen3 Max,word_count,100.00,8,9,8,1,0,0,0.00011232
Qwen: Qwen3 Next 80B A3B Thinking,arithmetic,100.00,10,10,10,0,0,0,0.002213
Qwen: Qwen3 Next 80B A3B Thinking,character_count,100.00,10,10,10,0,0,0,0.009833
Qwen: Qwen3 Next 80B A3B Thinking,constraint_awareness,90.00,9,10,10,0,0,1,0.011419
Qwen: Qwen3 Next 80B A3B Thinking,format_compliance,100.00,10,10,10,0,0,0,0.00367
Qwen: Qwen3 Next 80B A3B Thinking,negation,100.00,10,10,10,0,0,0,0.003121
Qwen: Qwen3 Next 80B A3B Thinking,ordering,100.00,10,10,10,0,0,0,0.006836
Qwen: Qwen3 Next 80B A3B Thinking,spelling_transform,100.00,10,10,10,0,0,0,0.014075
Qwen: Qwen3 Next 80B A3B Thinking,word_count,100.00,10,10,10,0,0,0,0.003145
Qwen: Qwen3 VL 235B A22B Instruct,arithmetic,100.00,10,10,10,0,0,0,0.0001138
Qwen: Qwen3 VL 235B A22B Instruct,character_count,30.00,3,10,10,0,0,7,7.248e-05
Qwen: Qwen3 VL 235B A22B Instruct,constraint_awareness,90.00,9,10,10,0,0,1,0.00017672
Qwen: Qwen3 VL 235B A22B Instruct,format_compliance,100.00,10,10,10,0,0,0,0.00014768
Qwen: Qwen3 VL 235B A22B Instruct,negation,100.00,10,10,10,0,0,0,9.896e-05
Qwen: Qwen3 VL 235B A22B Instruct,ordering,100.00,10,10,10,0,0,0,0.00016232
Qwen: Qwen3 VL 235B A22B Instruct,spelling_transform,60.00,6,10,10,0,0,4,8.424e-05
Qwen: Qwen3 VL 235B A22B Instruct,word_count,100.00,10,10,10,0,0,0,4.184e-05
Qwen: Qwen3 VL 235B A22B Thinking,arithmetic,100.00,10,10,10,0,0,0,0.006329
Qwen: Qwen3 VL 235B A22B Thinking,character_count,100.00,10,10,10,0,0,0,0.038174
Qwen: Qwen3 VL 235B A22B Thinking,constraint_awareness,90.00,9,10,10,0,0,1,0.012473
Qwen: Qwen3 VL 235B A22B Thinking,format_compliance,100.00,10,10,10,0,0,0,0.00733
Qwen: Qwen3 VL 235B A22B Thinking,negation,100.00,10,10,10,0,0,0,0.009751
Qwen: Qwen3 VL 235B A22B Thinking,ordering,100.00,10,10,10,0,0,0,0.01674
Qwen: Qwen3 VL 235B A22B Thinking,spelling_transform,100.00,10,10,10,0,0,0,0.02328
Qwen: Qwen3 VL 235B A22B Thinking,word_count,100.00,10,10,10,0,0,0,0.009891
Qwen: Qwen3 VL 30B A3B Instruct,arithmetic,100.00,10,10,10,0,0,0,7.189e-05
Qwen: Qwen3 VL 30B A3B Instruct,character_count,30.00,3,10,10,0,0,7,6.136e-05
Qwen: Qwen3 VL 30B A3B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,0.00013442
Qwen: Qwen3 VL 30B A3B Instruct,format_compliance,100.00,10,10,10,0,0,0,9.36e-05
Qwen: Qwen3 VL 30B A3B Instruct,negation,100.00,10,10,10,0,0,0,7.176e-05
Qwen: Qwen3 VL 30B A3B Instruct,ordering,100.00,10,10,10,0,0,0,0.00010842
Qwen: Qwen3 VL 30B A3B Instruct,spelling_transform,20.00,2,10,10,0,0,8,7.046e-05
Qwen: Qwen3 VL 30B A3B Instruct,word_count,90.00,9,10,10,0,0,1,2.678e-05
Qwen: Qwen3 VL 30B A3B Thinking,arithmetic,100.00,10,10,10,0,0,0,0.005932
Qwen: Qwen3 VL 30B A3B Thinking,character_count,100.00,10,10,10,0,0,0,0.029714
Qwen: Qwen3 VL 30B A3B Thinking,constraint_awareness,80.00,8,10,10,0,0,2,0.023069
Qwen: Qwen3 VL 30B A3B Thinking,format_compliance,100.00,10,10,10,0,0,0,0.004754
Qwen: Qwen3 VL 30B A3B Thinking,negation,100.00,10,10,10,0,0,0,0.005683
Qwen: Qwen3 VL 30B A3B Thinking,ordering,100.00,10,10,10,0,0,0,0.017753
Qwen: Qwen3 VL 30B A3B Thinking,spelling_transform,70.00,7,10,10,0,0,3,0.030925
Qwen: Qwen3 VL 30B A3B Thinking,word_count,100.00,10,10,10,0,0,0,0.007716
Qwen: Qwen3 VL 32B Instruct,arithmetic,100.00,3,4,3,1,0,0,1.9032e-05
Qwen: Qwen3 VL 32B Instruct,character_count,50.00,1,4,2,2,0,1,8.84e-06
Qwen: Qwen3 VL 32B Instruct,constraint_awareness,100.00,3,4,3,1,0,0,2.7872e-05
Qwen: Qwen3 VL 32B Instruct,format_compliance,100.00,2,3,2,1,0,0,2.2464e-05
Qwen: Qwen3 VL 32B Instruct,negation,100.00,2,3,2,1,0,0,1.144e-05
Qwen: Qwen3 VL 32B Instruct,ordering,100.00,4,5,4,1,0,0,4.2016e-05
Qwen: Qwen3 VL 32B Instruct,spelling_transform,100.00,2,3,2,1,0,0,1.1024e-05
Qwen: Qwen3 VL 32B Instruct,word_count,100.00,4,5,4,1,0,0,1.0608e-05
Qwen: Qwen3 VL 8B Instruct,arithmetic,80.00,8,10,10,0,0,2,5.144e-05
Qwen: Qwen3 VL 8B Instruct,character_count,20.00,2,10,10,0,0,8,0.000035
Qwen: Qwen3 VL 8B Instruct,constraint_awareness,100.00,10,10,10,0,0,0,7.736e-05
Qwen: Qwen3 VL 8B Instruct,format_compliance,100.00,10,10,10,0,0,0,7.038e-05
Qwen: Qwen3 VL 8B Instruct,negation,90.00,9,10,10,0,0,1,4.776e-05
Qwen: Qwen3 VL 8B Instruct,ordering,100.00,10,10,10,0,0,0,8.522e-05
Qwen: Qwen3 VL 8B Instruct,spelling_transform,20.00,2,10,10,0,0,8,0.00035954
Qwen: Qwen3 VL 8B Instruct,word_count,100.00,10,10,10,0,0,0,1.792e-05
Qwen: Qwen3 VL 8B Thinking,arithmetic,100.00,10,10,10,0,0,0,0.005829
Qwen: Qwen3 VL 8B Thinking,character_count,100.00,10,10,10,0,0,0,0.019888
Qwen: Qwen3 VL 8B Thinking,constraint_awareness,60.00,6,10,10,0,0,4,0.022442
Qwen: Qwen3 VL 8B Thinking,format_compliance,100.00,10,10,10,0,0,0,0.00391
Qwen: Qwen3 VL 8B Thinking,negation,100.00,10,10,10,0,0,0,0.003504
Qwen: Qwen3 VL 8B Thinking,ordering,100.00,10,10,10,0,0,0,0.008207
